ZONE,COUNTY,MODE,TRIPS
743,Hillsborough County,AUTO,19085.6764
743,Hillsborough County,BIKE,231.6087
744,Hillsborough County,AUTO,38833.19962
744,Hillsborough County,OTHER,418.34679
744,Hillsborough County,WALK,238.96266
745,Hillsborough County,AUTO,2074.08697
745,Hillsborough County,WALK,115.80435
746,Hillsborough County,AUTO,1077.56915
747,Hillsborough County,AUTO,45.65608
748,Hillsborough County,AUTO,5579.42161
749,Hillsborough County,AUTO,13554.32629
750,Hillsborough County,AUTO,11394.74328
750,Hillsborough County,WALK,115.50165
751,Hillsborough County,AUTO,347.50373
752,Hillsborough County,AUTO,586.24472
752,Hillsborough County,WALK,517.30088
753,Hillsborough County,AUTO,394.01526
754,Hillsborough County,AUTO,25474.54485
754,Hillsborough County,TRANSIT,1871.86424
754,Hillsborough County,WALK,353.47421
757,Hillsborough County,SHUTTLE_VANPOOL,1.17856
758,Hillsborough County,AUTO,33.24174
760,Hillsborough County,AUTO,5663.21489
760,Hillsborough County,TRANSIT,359.43512
760,Hillsborough County,WALK,205.35206
761,Hillsborough County,AUTO,14981.25206
761,Hillsborough County,TRANSIT,79.05105
761,Hillsborough County,WALK,2482.79742
762,Hillsborough County,AUTO,7041.06735
763,Hillsborough County,AUTO,10951.24989
763,Hillsborough County,SCHOOL_BUS,624.82851
763,Hillsborough County,WALK,3105.46592
764,Hillsborough County,AUTO,1449.86623
764,Hillsborough County,WALK,701.28554
765,Hillsborough County,AUTO,6023.03206
766,Hillsborough County,AUTO,42916.5207
766,Hillsborough County,SCHOOL_BUS,114.15631
766,Hillsborough County,WALK,984.77456
767,Hillsborough County,AUTO,11153.46383
767,Hillsborough County,SCHOOL_BUS,114.15631
767,Hillsborough County,WALK,161.38206
768,Hillsborough County,AUTO,6859.21558
769,Hillsborough County,AUTO,797.15152
770,Hillsborough County,AUTO,26689.7869
770,Hillsborough County,TNC,98.32342
770,Hillsborough County,WALK,119.94863
771,Hillsborough County,AUTO,5741.92207
771,Hillsborough County,WALK,100.29398
772,Hillsborough County,AUTO,8601.21334
772,Hillsborough County,TRANSIT,57.48727
772,Hillsborough County,WALK,153.11672
773,Hillsborough County,AUTO,41133.80795
773,Hillsborough County,SCHOOL_BUS,710.33088
773,Hillsborough County,TAXI_NOT_TNC,149.80243
773,Hillsborough County,WALK,22862.92176
774,Hillsborough County,AUTO,4822.33839
775,Hillsborough County,AUTO,14786.04444
775,Hillsborough County,TRANSIT,1871.86424
775,Hillsborough County,WALK,3743.72848
778,Hillsborough County,AUTO,335.76256
779,Hillsborough County,AUTO,335.76256
780,Hillsborough County,AUTO,1069.21806
780,Hillsborough County,WALK,328.96572
781,Hillsborough County,AUTO,19772.88698
781,Hillsborough County,TAXI_NOT_TNC,115.51815
781,Hillsborough County,WALK,127.28466
783,Hillsborough County,AUTO,3018.17465
785,Hillsborough County,AUTO,2075.17252
786,Hillsborough County,AUTO,6085.53079
786,Hillsborough County,BIKE,356.73214
786,Hillsborough County,SHUTTLE_VANPOOL,5772.69426
787,Hillsborough County,AUTO,7578.05289
788,Hillsborough County,AUTO,164.84412
789,Hillsborough County,AUTO,4743.02649
791,Hillsborough County,AUTO,7102.57786
791,Hillsborough County,BIKE,356.73214
791,Hillsborough County,WALK,98.85046
792,Hillsborough County,AUTO,6191.70069
792,Hillsborough County,WALK,116.28826
793,Hillsborough County,AUTO,32583.6647
793,Hillsborough County,SCHOOL_BUS,1875.55726
793,Hillsborough County,SHUTTLE_VANPOOL,1924.23142
793,Hillsborough County,WALK,3751.11452
794,Hillsborough County,AUTO,3081.39031
794,Hillsborough County,SCHOOL_BUS,1875.55726
794,Hillsborough County,SHUTTLE_VANPOOL,3848.46284
794,Hillsborough County,TRANSIT,696.0682
794,Hillsborough County,WALK,205.53078
795,Hillsborough County,AUTO,14808.05229
795,Hillsborough County,WALK,5345.29224
796,Hillsborough County,AUTO,264.46681
797,Hillsborough County,AUTO,482.63091
798,Hillsborough County,AUTO,1815.62145
798,Hillsborough County,WALK,32.3383
799,Hillsborough County,AUTO,3253.44947
800,Hillsborough County,AUTO,910.44405
800,Hillsborough County,WALK,405.34108
801,Hillsborough County,AUTO,5263.87895
802,Hillsborough County,AUTO,17768.05305
802,Hillsborough County,SCHOOL_BUS,1946.97853
803,Hillsborough County,AUTO,4931.04713
803,Hillsborough County,CAR_SHARE,641.42459
805,Hillsborough County,AUTO,10874.51862
806,Hillsborough County,AUTO,1667.58017
807,Hillsborough County,AUTO,29967.30812
807,Hillsborough County,WALK,16504.12104
808,Hillsborough County,AUTO,1584.3411
809,Hillsborough County,AUTO,7740.85255
810,Hillsborough County,AUTO,6846.09911
811,Hillsborough County,AUTO,10929.96427
811,Hillsborough County,WALK,1288.80974
812,Hillsborough County,AUTO,12914.90332
812,Hillsborough County,SCHOOL_BUS,1984.28096
812,Hillsborough County,WALK,23191.55414
813,Hillsborough County,AUTO,2585.72786
813,Hillsborough County,BIKE,641.42459
813,Hillsborough County,WALK,114.54696
814,Hillsborough County,AUTO,14368.23536
814,Hillsborough County,BIKE,641.42459
814,Hillsborough County,WALK,533.27897
815,Hillsborough County,AUTO,2488.11211
816,Hillsborough County,AUTO,729.69404
817,Hillsborough County,AUTO,19467.48108
817,Hillsborough County,WALK,394.04504
818,Hillsborough County,AUTO,5943.43949
818,Hillsborough County,SCHOOL_BUS,32.11152
818,Hillsborough County,WALK,199.98806
819,Hillsborough County,AUTO,14466.96443
819,Hillsborough County,SCHOOL_BUS,1.17856
819,Hillsborough County,SHUTTLE_VANPOOL,1.17856
820,Hillsborough County,AUTO,187.85324
821,Hillsborough County,AUTO,5068.79016
822,Hillsborough County,AUTO,6338.53726
822,Hillsborough County,SCHOOL_BUS,583.6113
823,Hillsborough County,AUTO,7320.07802
824,Hillsborough County,AUTO,9626.04005
824,Hillsborough County,BIKE_SHARE,63.20496
824,Hillsborough County,WALK,13101.96698
825,Hillsborough County,AUTO,2578.29126
825,Hillsborough County,TRANSIT,221.7876
825,Hillsborough County,WALK,114.49734
826,Hillsborough County,AUTO,13699.43997
826,Hillsborough County,SCHOOL_BUS,1576.57528
826,Hillsborough County,WALK,4239.74276
827,Hillsborough County,AUTO,38.90847
828,Hillsborough County,AUTO,56043.68981
828,Hillsborough County,BIKE,6958.40366
828,Hillsborough County,WALK,5174.79447
829,Hillsborough County,AUTO,283.35551
830,Hillsborough County,AUTO,1210.10256
831,Hillsborough County,AUTO,213.07729
832,Hillsborough County,AUTO,24651.4025
832,Hillsborough County,OTHER,13.89933
832,Hillsborough County,WALK,6550.98349
833,Hillsborough County,AUTO,8334.31222
833,Hillsborough County,WALK,78.43571
834,Hillsborough County,AUTO,4121.99122
834,Hillsborough County,BIKE,5113.08256
834,Hillsborough County,SCHOOL_BUS,1576.57528
834,Hillsborough County,WALK,166.88172
835,Hillsborough County,AUTO,42524.05232
836,Hillsborough County,AUTO,194.29363
837,Hillsborough County,AUTO,3605.64252
839,Hillsborough County,AUTO,9818.90237
839,Hillsborough County,BIKE,685.61578
839,Hillsborough County,OTHER,26.35035
839,Hillsborough County,WALK,685.61578
840,Hillsborough County,AUTO,485.74738
844,Hillsborough County,AUTO,1720.48052
845,Hillsborough County,AUTO,229.227
846,Hillsborough County,AUTO,1794.9018
847,Hillsborough County,AUTO,694.51237
848,Hillsborough County,AUTO,11168.1077
848,Hillsborough County,BIKE,1721.69296
848,Hillsborough County,WALK,156.52228
849,Hillsborough County,AUTO,2634.53983
849,Hillsborough County,BIKE,0.83971
850,Hillsborough County,AUTO,3123.74508
851,Hillsborough County,AUTO,3700.03671
852,Hillsborough County,AUTO,624.58908
853,Hillsborough County,AUTO,1197.24834
854,Hillsborough County,AUTO,75.09827
855,Hillsborough County,AUTO,1606.37138
855,Hillsborough County,SCHOOL_BUS,320.9902
855,Hillsborough County,TRANSIT,110.8938
855,Hillsborough County,WALK,53.41624
856,Hillsborough County,AUTO,2454.56377
856,Hillsborough County,WALK,151.75201
857,Hillsborough County,AUTO,771.01735
857,Hillsborough County,BIKE,433.60413
857,Hillsborough County,OTHER,348.03792
858,Hillsborough County,AUTO,25083.1813
858,Hillsborough County,OTHER,709.17426
859,Hillsborough County,AUTO,19653.15271
859,Hillsborough County,BIKE,23.55369
859,Hillsborough County,OTHER,5115.69915
859,Hillsborough County,WALK,2077.276
860,Hillsborough County,AUTO,9468.62119
860,Hillsborough County,BIKE,1289.57731
860,Hillsborough County,OTHER,6438.93182
860,Hillsborough County,WALK,4522.17635
861,Hillsborough County,AUTO,15567.73739
861,Hillsborough County,BIKE,1224.55952
861,Hillsborough County,OTHER,1238.22817
861,Hillsborough County,TRANSIT,1044.18811
861,Hillsborough County,WALK,3117.56451
862,Hillsborough County,AUTO,3011.76158
863,Hillsborough County,AUTO,2357.70591
864,Hillsborough County,AUTO,25377.17206
864,Hillsborough County,OTHER,628.84665
864,Hillsborough County,WALK,239.3258
865,Hillsborough County,AUTO,5756.17514
866,Hillsborough County,AUTO,13.89933
867,Hillsborough County,AUTO,3468.82511
868,Hillsborough County,AUTO,2455.55124
869,Hillsborough County,OTHER,203.21429
870,Hillsborough County,AUTO,3118.36998
870,Hillsborough County,WALK,208.33454
871,Hillsborough County,AUTO,22233.62443
871,Hillsborough County,OTHER,1073.65686
871,Hillsborough County,TRANSIT,2665.90719
871,Hillsborough County,WALK,1891.65778
872,Hillsborough County,AUTO,4618.68841
872,Hillsborough County,OTHER,5008.79472
872,Hillsborough County,WALK,232.26978
873,Hillsborough County,AUTO,10078.29598
873,Hillsborough County,BIKE,229.42542
873,Hillsborough County,OTHER,870.93609
873,Hillsborough County,TRANSIT,203.21429
873,Hillsborough County,WALK,2307.62545
874,Hillsborough County,AUTO,4497.74903
874,Hillsborough County,BIKE,229.42542
874,Hillsborough County,OTHER,2668.25593
874,Hillsborough County,WALK,597.03655
875,Hillsborough County,AUTO,5926.44804
875,Hillsborough County,OTHER,396.2395
875,Hillsborough County,WALK,431.49577
876,Hillsborough County,AUTO,891.70921
876,Hillsborough County,OTHER,115.84942
876,Hillsborough County,SCHOOL_BUS,159.90582
877,Hillsborough County,AUTO,564.44336
877,Hillsborough County,WALK,2917.24009
878,Hillsborough County,AUTO,626.2822
879,Hillsborough County,AUTO,267.56531
880,Hillsborough County,AUTO,315.67503
881,Hillsborough County,AUTO,3742.73842
881,Hillsborough County,OTHER,150.23202
882,Hillsborough County,AUTO,474.59909
883,Hillsborough County,AUTO,1932.38932
883,Hillsborough County,SCHOOL_BUS,159.90582
884,Hillsborough County,AUTO,70.44938
884,Hillsborough County,WALK,70.44938
1001,Pinellas County,AUTO,1573.45526
1001,Pinellas County,SCHOOL_BUS,153.20911
1003,Pinellas County,AUTO,1419.30918
1004,Pinellas County,AUTO,800.68397
1006,Pinellas County,AUTO,19516.70757
1006,Pinellas County,WALK,1.27581
1007,Pinellas County,AUTO,3778.50432
1007,Pinellas County,WALK,294.3873
1008,Pinellas County,AUTO,278.7933
1009,Pinellas County,AUTO,8597.66659
1009,Pinellas County,BIKE,303.76827
1010,Pinellas County,AUTO,5094.86449
1010,Pinellas County,OTHER,2886.88115
1011,Pinellas County,AUTO,2620.69068
1013,Pinellas County,AUTO,115.74707
1014,Pinellas County,AUTO,7040.0202
1014,Pinellas County,BIKE,82.21616
1014,Pinellas County,SCHOOL_BUS,153.20911
1014,Pinellas County,WALK,246.64848
1015,Pinellas County,AUTO,816.14507
1016,Pinellas County,AUTO,1219.05484
1017,Pinellas County,AUTO,357.95323
1018,Pinellas County,AUTO,5619.36066
1018,Pinellas County,WALK,126.84411
1019,Pinellas County,AUTO,5319.5598
1019,Pinellas County,WALK,217.2003
1020,Pinellas County,AUTO,976.94001
1021,Pinellas County,AUTO,3670.48408
1021,Pinellas County,WALK,534.26068
1022,Pinellas County,AUTO,381.00645
1022,Pinellas County,TRANSIT,55.7178
1023,Pinellas County,AUTO,3512.87318
1024,Pinellas County,AUTO,7211.38584
1025,Pinellas County,AUTO,3320.39096
1025,Pinellas County,BIKE,118.57668
1025,Pinellas County,WALK,452.8755
1026,Pinellas County,AUTO,1345.16924
1026,Pinellas County,WALK,2042.57844
1027,Pinellas County,AUTO,700.00916
1028,Pinellas County,AUTO,2347.00395
1029,Pinellas County,AUTO,589.63824
1030,Pinellas County,AUTO,1030.37146
1030,Pinellas County,SCHOOL_BUS,247.05399
1030,Pinellas County,WALK,82.35133
1031,Pinellas County,AUTO,8260.33216
1031,Pinellas County,WALK,9.53874
1032,Pinellas County,AUTO,196.54606
1033,Pinellas County,AUTO,2473.50258
1033,Pinellas County,TAXI_NOT_TNC,104.93224
1033,Pinellas County,WALK,760.62278
1034,Pinellas County,AUTO,5878.38721
1034,Pinellas County,BIKE,303.76827
1034,Pinellas County,WALK,197.24024
1035,Pinellas County,AUTO,38403.0840900001
1035,Pinellas County,SCHOOL_BUS,175.2516
1035,Pinellas County,WALK,2636.84559
1036,Pinellas County,AUTO,6103.15195
1036,Pinellas County,BIKE,199.1294
1036,Pinellas County,WALK,1001.99924
1037,Pinellas County,AUTO,8028.25281
1038,Pinellas County,AUTO,61.82019
1039,Pinellas County,AUTO,7318.71542
1039,Pinellas County,WALK,657.29903
1040,Pinellas County,AUTO,2163.95988
1041,Pinellas County,AUTO,10216.07229
1041,Pinellas County,WALK,102.50726
1042,Pinellas County,AUTO,10438.32041
1042,Pinellas County,WALK,32.55721
1043,Pinellas County,AUTO,3732.86651
1044,Pinellas County,AUTO,120.45077
1045,Pinellas County,AUTO,3227.70345
1046,Pinellas County,AUTO,8033.87361
1046,Pinellas County,WALK,5466.94452
1047,Pinellas County,AUTO,247.696
1047,Pinellas County,WALK,99.86008
1048,Pinellas County,BIKE,39.52556
1049,Pinellas County,AUTO,4508.56407
1049,Pinellas County,WALK,3361.23605
1050,Pinellas County,AUTO,776.74488
1051,Pinellas County,AUTO,16959.28379
1051,Pinellas County,WALK,228.62483
1052,Pinellas County,AUTO,903.53709
1052,Pinellas County,BIKE,108.79488
1052,Pinellas County,WALK,228.62483
1053,Pinellas County,AUTO,14919.98036
1053,Pinellas County,SCHOOL_BUS,306.41822
1054,Pinellas County,AUTO,4717.87219
1055,Pinellas County,AUTO,5242.55416
1056,Pinellas County,AUTO,9862.81879
1056,Pinellas County,OTHER,1913.23538
1057,Pinellas County,AUTO,8579.54035
1057,Pinellas County,OTHER,1913.23538
1057,Pinellas County,SHUTTLE_VANPOOL,85.02834
1058,Pinellas County,AUTO,6770.06445
1058,Pinellas County,BIKE,1199.83948
1058,Pinellas County,WALK,801.4612
1059,Pinellas County,AUTO,2934.93479
1060,Pinellas County,AUTO,9292.4758
1060,Pinellas County,SCHOOL_BUS,2.4883
1060,Pinellas County,WALK,98.6031
1061,Pinellas County,AUTO,7698.99204
1062,Pinellas County,AUTO,1038.69588
1062,Pinellas County,OTHER,98.27303
1062,Pinellas County,WALK,626.40724
1063,Pinellas County,AUTO,4679.60808
1064,Pinellas County,AUTO,3198.76271
1065,Pinellas County,AUTO,7333.50056
1065,Pinellas County,TRANSIT,1011.69663
1065,Pinellas County,WALK,2279.77742
1066,Pinellas County,AUTO,1270.91024
1066,Pinellas County,WALK,1648.56148
1067,Pinellas County,AUTO,347.16407
1068,Pinellas County,AUTO,2119.1442
1069,Pinellas County,AUTO,2585.02158
1069,Pinellas County,WALK,239.06095
1070,Pinellas County,AUTO,17144.82095
1071,Pinellas County,AUTO,11833.52609
1072,Pinellas County,AUTO,7676.11693
1072,Pinellas County,WALK,3145.1869
1073,Pinellas County,AUTO,6809.40206
1074,Pinellas County,AUTO,3522.71743
1075,Pinellas County,AUTO,21082.2992
1076,Pinellas County,AUTO,2536.62476
1076,Pinellas County,TRANSIT,606.67069
1076,Pinellas County,WALK,4944.21901
1077,Pinellas County,AUTO,643.38095
1078,Pinellas County,AUTO,1292.9195
1078,Pinellas County,WALK,1284.22853
1079,Pinellas County,AUTO,4611.77883
1080,Pinellas County,AUTO,11129.48279
1080,Pinellas County,BIKE,145.15552
1080,Pinellas County,WALK,3648.2603
1081,Pinellas County,AUTO,6936.63096
1081,Pinellas County,OTHER,152.61396
1082,Pinellas County,AUTO,1441.35239
1082,Pinellas County,BIKE,88.21851
1083,Pinellas County,AUTO,45.99524
1084,Pinellas County,AUTO,693.70644
1085,Pinellas County,AUTO,23884.06658
1085,Pinellas County,OTHER,25385.2741
1085,Pinellas County,WALK,4823.74142
1086,Pinellas County,AUTO,792.79729
1087,Pinellas County,AUTO,11734.45578
1087,Pinellas County,BIKE,158.85145
1087,Pinellas County,WALK,4585.60119
1088,Pinellas County,AUTO,12949.09346
1088,Pinellas County,WALK,4099.99096
1089,Pinellas County,AUTO,10323.03165
1089,Pinellas County,BIKE,79.14639
1090,Pinellas County,AUTO,6352.35641
1091,Pinellas County,AUTO,21142.13687
1091,Pinellas County,WALK,788.11672
1092,Pinellas County,AUTO,9715.08902
1093,Pinellas County,AUTO,3760.81487
1093,Pinellas County,BIKE,164.43232
1093,Pinellas County,TRANSIT,55.7178
1093,Pinellas County,WALK,569.93247
1094,Pinellas County,AUTO,246.91243
1094,Pinellas County,TRANSIT,24.40411
1095,Pinellas County,AUTO,26570.50211
1095,Pinellas County,WALK,775.61733
1096,Pinellas County,TRANSIT,125.15445
1097,Pinellas County,AUTO,4843.42913
1097,Pinellas County,WALK,669.69704
1098,Pinellas County,AUTO,6418.64355
1098,Pinellas County,WALK,230.03448
1099,Pinellas County,AUTO,34715.53086
1099,Pinellas County,TRANSIT,106.51023
1099,Pinellas County,WALK,404.3422
1100,Pinellas County,AUTO,1215.56863
1100,Pinellas County,LONG_DIST_PASS,712.86615
1100,Pinellas County,WALK,589.35091
1101,Pinellas County,AUTO,4254.83638
1101,Pinellas County,WALK,397.1729
1102,Pinellas County,AUTO,7055.87989
1102,Pinellas County,SCHOOL_BUS,164.70266
1103,Pinellas County,AUTO,1956.35551
1103,Pinellas County,TNC,238.05192
1104,Pinellas County,AUTO,458.145
1104,Pinellas County,WALK,357.99045
1105,Pinellas County,AUTO,8323.55839
1105,Pinellas County,WALK,2714.27166
1106,Pinellas County,AUTO,8076.65031
1106,Pinellas County,WALK,399.13932
1107,Pinellas County,AUTO,6829.64444
1107,Pinellas County,WALK,300.47382
1108,Pinellas County,AUTO,340.36473
1108,Pinellas County,BIKE,51.15216
1109,Pinellas County,AUTO,4945.53029
1109,Pinellas County,WALK,2.22128
1110,Pinellas County,AUTO,2363.20239
1110,Pinellas County,WALK,1392.68705
1111,Pinellas County,AUTO,24215.45403
1111,Pinellas County,WALK,2258.62531
1112,Pinellas County,AUTO,941.52321
1113,Pinellas County,AUTO,16636.61784
1113,Pinellas County,WALK,18.44573
1114,Pinellas County,AUTO,4127.43029
1115,Pinellas County,AUTO,12504.98712
1115,Pinellas County,SCHOOL_BUS,204.45178
1116,Pinellas County,AUTO,20698.17959
1116,Pinellas County,WALK,1411.38136
1117,Pinellas County,AUTO,3362.95629
1117,Pinellas County,WALK,906.60061
1118,Pinellas County,AUTO,500.91269
1119,Pinellas County,AUTO,6342.86004
1120,Pinellas County,AUTO,4507.87826
1120,Pinellas County,BIKE,3290.38175
1121,Pinellas County,AUTO,653.16745
1122,Pinellas County,AUTO,4626.05443
1122,Pinellas County,WALK,210.7968
1123,Pinellas County,AUTO,5534.55613
1123,Pinellas County,BIKE,586.55641
1123,Pinellas County,SCHOOL_BUS,3482.2043
1123,Pinellas County,TRANSIT,1846.28564
1124,Pinellas County,AUTO,1048.299
1124,Pinellas County,WALK,422.32822
1125,Pinellas County,AUTO,10339.72254
1125,Pinellas County,BIKE,102.88027
1125,Pinellas County,WALK,18710.44708
1126,Pinellas County,AUTO,5857.66718
1126,Pinellas County,BIKE,2258.84652
1126,Pinellas County,WALK,124.87734
1127,Pinellas County,AUTO,3453.81047
1128,Pinellas County,AUTO,459.26027
1128,Pinellas County,BIKE,2229.49481
1129,Pinellas County,AUTO,7536.13097
1129,Pinellas County,BIKE,1173.11282
1129,Pinellas County,WALK,86.49767
1130,Pinellas County,AUTO,1637.71305
1131,Pinellas County,AUTO,1062.63731
1131,Pinellas County,BIKE,25.57608
1131,Pinellas County,TRANSIT,38.97244
1132,Pinellas County,AUTO,3985.70332
1132,Pinellas County,WALK,2453.02364
1133,Pinellas County,AUTO,1691.02794
1133,Pinellas County,OTHER,39.52556
1134,Pinellas County,AUTO,1310.40021
1135,Pinellas County,AUTO,8378.26279
1135,Pinellas County,WALK,3826.47076
1136,Pinellas County,AUTO,2772.30894
1136,Pinellas County,OTHER,39.52556
1137,Pinellas County,AUTO,3249.95282
1137,Pinellas County,BIKE,40.92515
1137,Pinellas County,WALK,5501.75066
1138,Pinellas County,AUTO,979.96918
1138,Pinellas County,WALK,410.59004
1139,Pinellas County,AUTO,9816.07631
1139,Pinellas County,BIKE,125.15445
1140,Pinellas County,AUTO,15347.6607
1141,Pinellas County,AUTO,8782.55288
1141,Pinellas County,SCHOOL_BUS,1238.38183
1141,Pinellas County,WALK,115.62569
1142,Pinellas County,AUTO,3306.45626
1143,Pinellas County,AUTO,6502.80955
1143,Pinellas County,WALK,40.92515
1144,Pinellas County,AUTO,21590.95196
1144,Pinellas County,BIKE,122.77545
1144,Pinellas County,OTHER,238.29314
1144,Pinellas County,WALK,1594.41491
1145,Pinellas County,AUTO,1300.80668
1146,Pinellas County,AUTO,33180.09907
1146,Pinellas County,WALK,12768.91105
1147,Pinellas County,AUTO,16641.90368
1147,Pinellas County,WALK,4394.56713
1148,Pinellas County,AUTO,4738.69089
1149,Pinellas County,AUTO,8729.60081
1149,Pinellas County,WALK,7892.80402
1150,Pinellas County,AUTO,1323.25585
1150,Pinellas County,BIKE,98.62012
1150,Pinellas County,WALK,411.74357
1151,Pinellas County,AUTO,622.27089
1152,Pinellas County,AUTO,19574.66439
1152,Pinellas County,WALK,413.53374
1153,Pinellas County,AUTO,5219.54414
1154,Pinellas County,AUTO,4921.8924
1155,Pinellas County,AUTO,3600.93763
1156,Pinellas County,AUTO,5876.59432
1156,Pinellas County,WALK,2273.39449
1157,Pinellas County,AUTO,8540.25647
1157,Pinellas County,BIKE,213.02046
1157,Pinellas County,WALK,15089.06657
1158,Pinellas County,AUTO,9770.52421
1159,Pinellas County,AUTO,7677.94435
1160,Pinellas County,WALK,2257.40223
1161,Pinellas County,AUTO,632.90636
1161,Pinellas County,TNC,56.73213
1161,Pinellas County,WALK,172.36087
1162,Pinellas County,AUTO,4399.2591
1162,Pinellas County,BIKE,98.62012
1162,Pinellas County,TRANSIT,55.7178
1162,Pinellas County,WALK,790.66461
1163,Pinellas County,AUTO,7035.23178
1163,Pinellas County,WALK,84.01617
1164,Pinellas County,AUTO,7290.72955
1166,Pinellas County,AUTO,1139.44681
1167,Pinellas County,AUTO,2035.4935
1167,Pinellas County,TRANSIT,106.51023
1168,Pinellas County,AUTO,20554.18507
1168,Pinellas County,TNC,140.68656
1168,Pinellas County,WALK,4796.41042
1169,Pinellas County,AUTO,13250.34022
1170,Pinellas County,AUTO,2997.71888
1171,Pinellas County,AUTO,10684.71212
1172,Pinellas County,AUTO,6888.38474
1173,Pinellas County,AUTO,9990.01415
1173,Pinellas County,WALK,1491.93946
1174,Pinellas County,AUTO,3049.88931
1175,Pinellas County,AUTO,1579.9167
1175,Pinellas County,SCHOOL_BUS,246.70754
1176,Pinellas County,AUTO,4488.56572
1176,Pinellas County,TRANSIT,3290.38175
1176,Pinellas County,WALK,73.74075
1177,Pinellas County,AUTO,1342.9291
1177,Pinellas County,WALK,163.30075
1178,Pinellas County,AUTO,542.01543
1179,Pinellas County,AUTO,4584.28151
1179,Pinellas County,TAXI_NOT_TNC,106.51023
1180,Pinellas County,AUTO,1817.27287
1181,Pinellas County,AUTO,50.69381
1182,Pinellas County,AUTO,21641.27427
1182,Pinellas County,TRANSIT,24.40411
1183,Pinellas County,AUTO,394.81585
1183,Pinellas County,WALK,201.63268
1184,Pinellas County,AUTO,3158.95624
1184,Pinellas County,BIKE,6118.32213
1184,Pinellas County,TRANSIT,184.42648
1185,Pinellas County,AUTO,3107.33572
1186,Pinellas County,AUTO,44198.39482
1186,Pinellas County,BIKE,8657.85944
1186,Pinellas County,SCHOOL_BUS,3482.2043
1186,Pinellas County,WALK,3648.2603
1187,Pinellas County,AUTO,2450.62669
1188,Pinellas County,AUTO,5259.19529
1188,Pinellas County,WALK,1757.3385
1189,Pinellas County,AUTO,19783.8759
1189,Pinellas County,BIKE,125.15445
1189,Pinellas County,TNC,812.70133
1190,Pinellas County,AUTO,17290.40342
1191,Pinellas County,AUTO,6115.78146
1191,Pinellas County,BIKE,102.02933
1191,Pinellas County,WALK,600.33551
1192,Pinellas County,AUTO,18079.88737
1192,Pinellas County,TNC,812.70133
1192,Pinellas County,WALK,902.65019
1193,Pinellas County,AUTO,6564.78671
1193,Pinellas County,BIKE,105.3984
1193,Pinellas County,WALK,152.41809
1194,Pinellas County,AUTO,2104.55184
1194,Pinellas County,TRANSIT,537.81922
1194,Pinellas County,WALK,387.00237
1195,Pinellas County,AUTO,2490.82555
1195,Pinellas County,BIKE,42.87865
1195,Pinellas County,WALK,1643.77512
1196,Pinellas County,AUTO,2132.818
1196,Pinellas County,WALK,3805.10554
1197,Pinellas County,AUTO,15731.67734
1197,Pinellas County,TRANSIT,861.09675
1197,Pinellas County,WALK,3026.93406
1199,Pinellas County,AUTO,297.8683
1200,Pinellas County,AUTO,151.00038
1201,Pinellas County,AUTO,208.67914
1203,Pinellas County,AUTO,598.26686
1203,Pinellas County,WALK,303.01194
1204,Pinellas County,AUTO,50.69381
1205,Pinellas County,AUTO,115.48153
1205,Pinellas County,TAXI_NOT_TNC,181.3318
1205,Pinellas County,TNC,974.64366
1206,Pinellas County,AUTO,10641.90333
1206,Pinellas County,WALK,100.81634
1207,Pinellas County,AUTO,897.57299
1208,Pinellas County,AUTO,5519.89515
1208,Pinellas County,WALK,118.46386
1209,Pinellas County,AUTO,2928.21565
1210,Pinellas County,AUTO,1050.5554
1211,Pinellas County,AUTO,2562.75609
1211,Pinellas County,TRANSIT,38.97244
1212,Pinellas County,AUTO,4286.87167
1213,Pinellas County,AUTO,10110.69218
1214,Pinellas County,AUTO,7566.57692
1214,Pinellas County,WALK,1762.16991
1215,Pinellas County,AUTO,5080.86942
1215,Pinellas County,OTHER,312.76912
1216,Pinellas County,AUTO,4482.00995
1216,Pinellas County,TRANSIT,1380.06473
1216,Pinellas County,WALK,483.38535
1217,Pinellas County,AUTO,8424.42639
1217,Pinellas County,CAR_SHARE,26.99727
1217,Pinellas County,TRANSIT,758.34933
1217,Pinellas County,WALK,42.19392
1218,Pinellas County,AUTO,627.54843
1219,Pinellas County,AUTO,366.93497
1220,Pinellas County,AUTO,101.66595
1220,Pinellas County,WALK,237.92073
1221,Pinellas County,AUTO,5712.00943
1221,Pinellas County,TRANSIT,732.81944
1222,Pinellas County,AUTO,106.28844
1223,Pinellas County,AUTO,3597.36224
1224,Pinellas County,AUTO,771.36414
1225,Pinellas County,AUTO,15667.15553
1225,Pinellas County,OTHER,115.8532
1226,Pinellas County,AUTO,2671.35139
1226,Pinellas County,BIKE,102.02933
1227,Pinellas County,AUTO,7031.20666
1227,Pinellas County,BIKE,106.51023
1228,Pinellas County,AUTO,18105.19803
1228,Pinellas County,BIKE,250.3089
1228,Pinellas County,TAXI_NOT_TNC,181.3318
1228,Pinellas County,WALK,520.82046
1229,Pinellas County,AUTO,4320.31024
1230,Pinellas County,AUTO,200.50368
1231,Pinellas County,AUTO,108.37549
1231,Pinellas County,TRANSIT,237.92073
1231,Pinellas County,WALK,237.92073
1232,Pinellas County,AUTO,8782.78457
1232,Pinellas County,TRANSIT,732.81944
1232,Pinellas County,WALK,732.81944
1233,Pinellas County,AUTO,2.90895
